timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
325972076,-0.018308848,0.013006784,-1.0,1.5707964,0.0,0.003804638,0.03424371,-0.21581835,0.025977746,0.03415047,2.9290848,0.0,0.0,0.0,0.0008318523,0.0010935571,-0.3155924
326073800,-0.018308848,0.013006784,-1.0,1.5707964,0.0,0.0028441949,0.035666987,-0.21249098,-0.0016061855,0.017274477,3.1063437,0.0,0.0,0.0,-5.0112987e-05,0.00053896365,-0.3074585
326271453,-0.018308848,0.013006784,-1.0,1.5707964,0.0,0.0025595538,0.029845048,-0.2071712,-0.012590012,0.012538277,3.096933,0.0,0.0,0.0,-0.0003985731,0.00039693527,-0.30789033
326372938,-0.018308848,0.013006784,-1.0,1.5707964,0.0,0.003053382,0.024010113,-0.2033701,-0.010423394,0.012326813,2.9792051,0.0,0.0,0.0,-0.00033496047,0.0003961277,-0.31329253
326586060,-0.018308848,0.013006784,-1.0,1.5707964,0.0,0.007369548,0.012615636,-0.19685382,0.06176966,0.01916081,2.9665952,0.0,0.0,0.0,0.0019774728,0.0006134076,-0.31387115
326687549,-0.018308848,0.013006784,-1.0,1.5707964,0.0,0.011961102,0.008640846,-0.19394076,0.06744559,0.02211493,2.960526,0.0,0.0,0.0,0.002159523,0.0007080923,-0.31414965
326789033,-0.018308848,0.013006784,-1.0,1.5707964,0.0,0.017472561,0.0052325665,-0.19152266,0.070277035,0.0110889645,3.0141401,0.0,0.0,0.0,0.0022298303,0.00035184337,-0.31168947
326870242,-0.018308848,0.013006784,-1.0,1.5707964,0.0,0.022208462,0.0030327165,-0.19234252,0.07733135,0.017605344,3.0239222,0.0,0.0,0.0,0.002452898,0.00055842963,-0.31124058
326987022,-0.018308848,0.013006784,-1.0,1.5707964,0.0,0.027979586,0.0021305624,-0.19082242,0.0716064,0.049395762,3.0091255,0.0,0.0,0.0,0.0022792353,0.0015722698,-0.31191957
327088408,-0.018308848,0.013006784,-1.0,1.5707964,0.0,0.031568337,0.00469639,-0.18792927,0.069822945,0.096746504,3.0219476,0.0,0.0,0.0,0.0022170732,0.0030719712,-0.31133118
327189901,-0.018308848,0.013006784,-1.0,1.5707964,0.0,0.034579024,0.010737559,-0.18570971,0.068756774,0.07065055,2.8574,0.0,0.0,0.0,0.002236166,0.002297757,-0.31888184
327291379,-0.018308848,0.013006784,-1.0,1.5707964,0.0,0.036309734,0.017966747,-0.18377542,0.027705908,0.07192089,3.089517,0.0,0.0,0.0,0.000871556,0.0022624445,-0.3082306
327372567,-0.018308848,0.013006784,-1.0,1.5707964,0.0,0.03601732,0.024984676,-0.18244416,0.0032279491,0.14395796,2.9395616,0.0,0.0,0.0,0.00010374227,0.00462663,-0.31511167
